date,value
2020-01-03,44.4
2020-01-06,48.83
2020-01-07,41.6
2020-01-08,47.35
2020-01-09,53.4
2020-01-10,46.49
2020-01-13,61.05
2020-01-14,59.21
2020-01-15,60.73
2020-01-16,75.58
2020-01-17,65.88
2020-01-21,47.2
2020-01-22,42.31
2020-01-23,40.16
2020-01-24,26.12
2020-01-27,17.05
2020-01-28,33.4
2020-01-29,33.66
2020-01-30,41.13
2020-01-31,18.85
2020-02-03,33.6
2020-02-04,61.82
2020-02-05,78.85
2020-02-06,74.26
2020-02-07,44.78
2020-02-10,45.29
2020-02-11,54.59
2020-02-12,66.85
2020-02-13,67.23
2020-02-14,54.41
2020-02-18,44.44
2020-02-19,48.49
2020-02-20,54
2020-02-21,38.52
2020-02-24,12.64
2020-02-25,5.57
2020-02-26,6.95
2020-02-27,5.24
2020-02-28,11.57
2020-03-02,42.13
2020-03-03,29.49
2020-03-04,69.53
2020-03-05,32.75
2020-03-06,16.34
2020-03-09,2.89
2020-03-10,9.1
2020-03-11,4.35
2020-03-12,2.09
2020-03-13,24.14
2020-03-16,4.39
2020-03-17,30.03
2020-03-18,15.53
2020-03-19,31.82
2020-03-20,33.11
2020-03-23,31.31
2020-03-24,79.43
2020-03-25,81.88
2020-03-26,93.81
2020-03-27,71.46
2020-03-30,64.2
2020-03-31,53.44
2020-04-01,14.49
2020-04-02,28.82
2020-04-03,19.35
2020-04-06,78.86
2020-04-07,83.34
2020-04-08,91.13
2020-04-09,93.27
2020-04-13,76.86
2020-04-14,76.7
2020-04-15,32.36
2020-04-16,29.01
2020-04-17,70.38
2020-04-20,48.79
2020-04-21,31.89
2020-04-22,47.28
2020-04-23,53.41
2020-04-24,72.25
2020-04-27,89.23
2020-04-28,83.39
2020-04-29,88.21
2020-04-30,65.26
2020-05-01,19.81
2020-05-04,22.61
2020-05-05,29.8
2020-05-06,34.7
2020-05-07,57.62
2020-05-08,83.91
2020-05-11,65.55
2020-05-12,32.34
2020-05-13,13.84
2020-05-14,17.15
2020-05-15,36.1
2020-05-18,86.57
2020-05-19,78.95
2020-05-20,87.4
2020-05-21,74.52
2020-05-22,62.08
2020-05-26,79.9
2020-05-27,80.75
2020-05-28,68.61
2020-05-29,52.1
2020-06-01,55.01
2020-06-02,63.87
2020-06-03,82.38
2020-06-04,73.74
2020-06-05,80.92
2020-06-08,85.89
2020-06-09,68.39
2020-06-10,30.63
2020-06-11,4.41
2020-06-12,8.43
2020-06-15,32.16
2020-06-16,78.78
2020-06-17,66.04
2020-06-18,49.2
2020-06-19,38.33
2020-06-22,39.49
2020-06-23,50.88
2020-06-24,18.17
2020-06-25,36.02
2020-06-26,19.61
2020-06-29,52.33
2020-06-30,74.29
2020-07-01,57.81
2020-07-02,63.28
2020-07-06,64.43
2020-07-07,33.76
2020-07-08,41.53
2020-07-09,27.28
2020-07-10,45.96
2020-07-13,41.86
2020-07-14,59.96
2020-07-15,82.43
2020-07-16,74.9
2020-07-17,72.37
2020-07-20,52.3
2020-07-21,66.25
2020-07-22,64.78
2020-07-23,54.99
2020-07-24,34.68
2020-07-27,45.12
2020-07-28,34.64
2020-07-29,65.6
2020-07-30,54.06
2020-07-31,39.12
2020-08-03,56.28
2020-08-04,62.62
2020-08-05,76.32
2020-08-06,67.74
2020-08-07,68.12
2020-08-10,68.66
2020-08-11,59.98
2020-08-12,64.86
2020-08-13,51.39
2020-08-14,47.15
2020-08-17,48.74
2020-08-18,37.4
2020-08-19,40.72
2020-08-20,31.51
2020-08-21,26.52
2020-08-24,54.4
2020-08-25,58.78
2020-08-26,46.24
2020-08-27,51.54
2020-08-28,62.37
2020-08-31,39.72
2020-09-01,51.69
2020-09-02,63.32
2020-09-03,26.7
2020-09-04,32.34
2020-09-08,19.53
2020-09-09,35.81
2020-09-10,31.42
2020-09-11,33.3
2020-09-14,70.86
2020-09-15,64.28
2020-09-16,72
2020-09-17,59.3
2020-09-18,44.14
2020-09-21,16.38
2020-09-22,22.53
2020-09-23,10.49
2020-09-24,14.85
2020-09-25,47.87
2020-09-28,79.35
2020-09-29,76.22
2020-09-30,68.78
2020-10-01,69.23
2020-10-02,64.35
2020-10-05,83.27
2020-10-06,68.88
2020-10-07,78.56
2020-10-08,84.26
2020-10-09,78.33
2020-10-12,76.04
2020-10-13,48.9
2020-10-14,34.19
2020-10-15,44.93
2020-10-16,43.15
2020-10-19,30.94
2020-10-20,43.33
2020-10-21,39.53
2020-10-22,57.57
2020-10-23,67.32
2020-10-26,30.01
2020-10-27,22.79
2020-10-28,9.52
2020-10-29,21.47
2020-10-30,23.89
2020-11-02,57.58
2020-11-03,82.51
2020-11-04,68.66
2020-11-05,83.52
2020-11-06,60.55
2020-11-09,73.93
2020-11-10,75.01
2020-11-11,77.02
2020-11-12,48.65
2020-11-13,66.68
2020-11-16,80.49
2020-11-17,76.82
2020-11-18,59.32
2020-11-19,55.97
2020-11-20,46.92
2020-11-23,66.62
2020-11-24,79.25
2020-11-25,74.13
2020-11-27,70.62
2020-11-30,37.86
2020-12-01,43.91
2020-12-02,52.61
2020-12-03,60.37
2020-12-04,78.18
2020-12-07,69.95
2020-12-08,70.1
2020-12-09,50.29
2020-12-10,51.96
2020-12-11,43.18
2020-12-14,38.62
2020-12-15,69.3
2020-12-16,59.27
2020-12-17,69.31
2020-12-18,53.2
2020-12-21,40.2
2020-12-22,40.37
2020-12-23,54.54
2020-12-24,59.53
2020-12-28,58.31
2020-12-29,36.21
2020-12-30,49.87
2020-12-31,54.09
2021-01-04,36.32
2021-01-05,61.53
2021-01-06,76.05
2021-01-07,83.84
2021-01-08,78.95
2021-01-11,61.76
2021-01-12,66.92
2021-01-13,51.65
2021-01-14,68.99
2021-01-15,47.42
2021-01-19,54.54
2021-01-20,59.56
2021-01-21,47.94
2021-01-22,55.67
2021-01-25,47.8
2021-01-26,40.29
2021-01-27,22.33
2021-01-28,26.81
2021-01-29,17.95
2021-02-01,52.42
2021-02-02,77.05
2021-02-03,80.2
2021-02-04,85.61
2021-02-05,84.25
2021-02-08,87.95
2021-02-09,82.42
2021-02-10,69.06
2021-02-11,55.45
2021-02-12,54.13
2021-02-16,56.04
2021-02-17,46.39
2021-02-18,29.22
2021-02-19,51.13
2021-02-22,49.16
2021-02-23,43.97
2021-02-24,59.53
2021-02-25,29.64
2021-02-26,20.85
2021-03-01,64.72
2021-03-02,48.86
2021-03-03,50.13
2021-03-04,28.79
2021-03-05,46.66
2021-03-08,55.03
2021-03-09,76.79
2021-03-10,86.19
2021-03-11,88.32
2021-03-12,86.22
2021-03-15,76.95
2021-03-16,47.36
2021-03-17,50.52
2021-03-18,24.94
2021-03-19,34.93
2021-03-22,34.17
2021-03-23,14.61
2021-03-24,12.45
2021-03-25,33.42
2021-03-26,60.16
2021-03-29,45.18
2021-03-30,58.23
2021-03-31,55.21
2021-04-01,76.8
2021-04-05,79.18
2021-04-06,70.04
2021-04-07,43.67
2021-04-08,47.3
2021-04-09,47.24
2021-04-12,45.78
2021-04-13,39.32
2021-04-14,48.9
2021-04-15,58.46
2021-04-16,60.37
2021-04-19,43.56
2021-04-20,22.85
2021-04-21,53.61
2021-04-22,49.44
2021-04-23,76.32
2021-04-26,79.01
2021-04-27,69.54
2021-04-28,65.46
2021-04-29,55.07
2021-04-30,34.39
2021-05-03,51.33
2021-05-04,39.34
2021-05-05,41.13
2021-05-06,47.09
2021-05-07,61.62
2021-05-10,41.74
2021-05-11,31.43
2021-05-12,14.54
2021-05-13,29.6
2021-05-14,73.48
2021-05-17,75.31
2021-05-18,68.78
2021-05-19,46.2
2021-05-20,55.12
2021-05-21,61.02
2021-05-24,64.14
2021-05-25,40.44
2021-05-26,60.04
2021-05-27,70.96
2021-05-28,70.62
2021-06-01,75.23
2021-06-02,61.92
2021-06-03,49.23
2021-06-04,54
2021-06-07,61.56
2021-06-08,66.99
2021-06-09,55.79
2021-06-10,49.76
2021-06-11,55.11
2021-06-14,46.47
2021-06-15,43.77
2021-06-16,37.14
2021-06-17,26.64
2021-06-18,18.61
2021-06-21,38.76
2021-06-22,47.36
2021-06-23,60.26
2021-06-24,77.72
2021-06-25,69.48
2021-06-28,49.22
2021-06-29,36.97
2021-06-30,35.69
2021-07-01,53.48
2021-07-02,45.79
2021-07-06,28.34
2021-07-07,26.94
2021-07-08,17.23
2021-07-09,60.47
2021-07-12,66.1
2021-07-13,37.24
2021-07-14,28.71
2021-07-15,25.11
2021-07-16,19.58
2021-07-19,15.1
2021-07-20,54.39
2021-07-21,82.5
2021-07-22,63.33
2021-07-23,63.1
2021-07-26,57.81
2021-07-27,37.3
2021-07-28,62.87
2021-07-29,66.52
2021-07-30,50.69
2021-08-02,47.39
2021-08-03,49.02
2021-08-04,30.79
2021-08-05,57.8
2021-08-06,62.3
2021-08-09,56.85
2021-08-10,59.57
2021-08-11,60.04
2021-08-12,51.39
2021-08-13,42.03
2021-08-16,29.68
2021-08-17,21.23
2021-08-18,16.36
2021-08-19,16.02
2021-08-20,43.65
2021-08-23,78.24
2021-08-24,83.55
2021-08-25,80.12
2021-08-26,54.55
