date,value
2022-08-30,7.05
2022-08-31,11.08
2022-09-01,22.68
2022-09-02,14.63
2022-09-06,17.25
2022-09-07,60.14
2022-09-08,75.35
2022-09-09,91.11
2022-09-12,92.12
2022-09-13,21.31
2022-09-14,24.67
2022-09-15,23.96
2022-09-16,14.06
2022-09-19,36.74
2022-09-20,22.36
2022-09-21,14.57
2022-09-22,6.47
2022-09-23,3.54
2022-09-26,4.96
2022-09-27,18.74
2022-09-28,73.96
2022-09-29,45.15
2022-09-30,32.32
2022-10-03,72.59
2022-10-04,94.53
2022-10-05,87.65
2022-10-06,72.87
2022-10-07,13.67
2022-10-10,10.43
2022-10-11,18.74
2022-10-12,25.73
2022-10-13,66.86
2022-10-14,33.43
2022-10-17,75.65
2022-10-18,83.97
2022-10-19,45.94
2022-10-20,34.48
2022-10-21,57.7
2022-10-24,63.55
2022-10-25,89.64
2022-10-26,84.87
2022-10-27,70.65
2022-10-28,81.62
2022-10-31,67.27
2022-11-01,66.97
2022-11-02,20.83
2022-11-03,21.03
2022-11-04,42.07
2022-11-07,54.87
2022-11-08,61.74
2022-11-09,31.23
2022-11-10,85.45
2022-11-11,81.99
2022-11-14,74.16
2022-11-15,79.85
2022-11-16,32.75
2022-11-17,23.8
2022-11-18,36.01
2022-11-21,33.87
2022-11-22,56.56
2022-11-23,70.8
2022-11-25,70.09
2022-11-28,25.22
2022-11-29,27.36
2022-11-30,85.14
2022-12-01,79.55
2022-12-02,79.22
2022-12-05,30.26
2022-12-06,11.75
2022-12-07,13.88
2022-12-08,35.83
2022-12-09,33.7
2022-12-12,63.35
2022-12-13,69.51
2022-12-14,54.36
2022-12-15,16.86
2022-12-16,13.82
2022-12-19,8.13
2022-12-20,20.95
2022-12-21,65.31
2022-12-22,44.76
2022-12-23,52.44
2022-12-27,37.51
2022-12-28,11.92
2022-12-29,75.73
2022-12-30,70.53
2023-01-03,61.27
2023-01-04,72.26
2023-01-05,46.32
2023-01-06,73.35
2023-01-09,71.66
2023-01-10,79.2
2023-01-11,84.07
2023-01-12,84.57
2023-01-13,84.77
2023-01-17,68.12
2023-01-18,38.44
2023-01-19,23.4
2023-01-20,57.56
2023-01-23,76.99
2023-01-24,73.1
2023-01-25,68.62
2023-01-26,65.53
2023-01-27,68.82
2023-01-30,35.45
2023-01-31,74.3
2023-02-01,84.46
2023-02-02,85.25
2023-02-03,71.38
2023-02-06,35.09
2023-02-07,45.36
2023-02-08,20.53
2023-02-09,18.04
2023-02-10,22.13
2023-02-13,45.76
2023-02-14,55.33
2023-02-15,75.87
2023-02-16,44.06
2023-02-17,44.76
2023-02-21,12.66
2023-02-22,15.65
2023-02-23,31.13
2023-02-24,22.2
2023-02-27,37.33
2023-02-28,40.38
2023-03-01,41.4
2023-03-02,55.85
2023-03-03,74.24
2023-03-06,48.89
2023-03-07,25.95
2023-03-08,28.58
2023-03-09,9.72
2023-03-10,4.71
2023-03-13,12.93
2023-03-14,41.52
2023-03-15,37.31
2023-03-16,66.49
2023-03-17,36.2
2023-03-20,46.53
2023-03-21,79.11
2023-03-22,24.89
2023-03-23,37.85
2023-03-24,44.17
2023-03-27,59.53
2023-03-28,60.2
2023-03-29,79.77
2023-03-30,68.71
2023-03-31,82.88
2023-04-03,75.5
2023-04-04,42.33
2023-04-05,27.52
2023-04-06,31.55
2023-04-10,53.42
2023-04-11,66.02
2023-04-12,46.61
2023-04-13,69.92
2023-04-14,47.22
2023-04-17,65.08
2023-04-18,50.95
2023-04-19,52.97
2023-04-20,36.93
2023-04-21,41.57
2023-04-24,38.44
2023-04-25,15.23
2023-04-26,15.74
2023-04-27,40.46
2023-04-28,63.57
2023-05-01,68.58
2023-05-02,34.84
2023-05-03,37.17
2023-05-04,33.53
2023-05-05,64.84
2023-05-08,63.83
2023-05-09,51.41
2023-05-10,55.65
2023-05-11,38.38
2023-05-12,37.77
2023-05-15,64.74
2023-05-16,37.97
2023-05-17,65.95
2023-05-18,67.57
2023-05-19,58.98
2023-05-22,71.81
2023-05-23,49.49
2023-05-24,29.89
2023-05-25,25.35
2023-05-26,42.02
2023-05-30,45.95
2023-05-31,42.72
2023-06-01,58.88
2023-06-02,84.76
2023-06-05,69.82
2023-06-06,82.44
2023-06-07,73.83
2023-06-08,67.67
2023-06-09,54.04
2023-06-12,57.02
2023-06-13,71.78
2023-06-14,53.69
2023-06-15,67.07
2023-06-16,48.93
2023-06-20,32.96
2023-06-21,30.15
2023-06-22,29.26
2023-06-23,17.68
2023-06-26,25.6
2023-06-27,58.43
2023-06-28,66.56
2023-06-29,73.67
2023-06-30,73.62
2023-07-03,72.57
2023-07-05,44.71
2023-07-06,18.74
2023-07-07,36.95
2023-07-10,69.25
2023-07-11,79.58
2023-07-12,83.79
2023-07-13,82.91
2023-07-14,57.98
2023-07-17,62.72
2023-07-18,65.57
2023-07-19,65.22
2023-07-20,46.16
2023-07-21,42.22
2023-07-24,41.96
2023-07-25,44.47
2023-07-26,56.99
2023-07-27,32.29
2023-07-28,60.01
2023-07-31,71.88
2023-08-01,57.17
2023-08-02,31.38
2023-08-03,29.77
2023-08-04,32.7
2023-08-07,42.08
2023-08-08,37.46
2023-08-09,33.5
2023-08-10,34.88
2023-08-11,38.36
2023-08-14,41.37
2023-08-15,27.75
2023-08-16,15.68
2023-08-17,11.99
2023-08-18,22.26
2023-08-21,37.27
2023-08-22,45.29
2023-08-23,64.16
2023-08-24,31.89
2023-08-25,44.68
2023-08-28,62.74
2023-08-29,81.15
2023-08-30,79.94
2023-08-31,63.18
2023-09-01,69.55
2023-09-05,32.96
2023-09-06,25.85
2023-09-07,22.23
2023-09-08,22.63
2023-09-11,36.92
2023-09-12,43.46
2023-09-13,36.21
2023-09-14,60.66
2023-09-15,41.14
2023-09-18,31.38
2023-09-19,29.97
2023-09-20,23.64
2023-09-21,14.48
2023-09-22,17.8
2023-09-25,32.02
2023-09-26,20.54
2023-09-27,42.69
2023-09-28,61.79
2023-09-29,60.83
2023-10-02,40.9
2023-10-03,13.8
2023-10-04,27.39
2023-10-05,40.09
2023-10-06,65.69
2023-10-09,67.5
2023-10-10,79.67
2023-10-11,65.66
2023-10-12,30.33
2023-10-13,18.33
2023-10-16,46.49
2023-10-17,66.7
2023-10-18,33.09
2023-10-19,16.14
2023-10-20,7.93
2023-10-23,9.33
2023-10-24,38.55
2023-10-25,21.98
2023-10-26,34.63
2023-10-27,22.08
2023-10-30,40.9
2023-10-31,66.83
2023-11-01,64.72
2023-11-02,83.11
2023-11-03,91.35
2023-11-06,80.88
2023-11-07,69.91
2023-11-08,42.45
2023-11-09,19.95
2023-11-10,42.23
2023-11-13,46.82
2023-11-14,91.32
2023-11-15,89.2
2023-11-16,70.63
2023-11-17,75.17
2023-11-20,66.59
2023-11-21,42.88
2023-11-22,56.71
2023-11-24,64.78
2023-11-27,48.83
2023-11-28,45.71
